date,close
2003-12-30,52.83
2003-12-29,53.47
2003-12-26,53.47
2003-12-24,53.32
2003-12-23,52.48
2003-12-22,49.89
2003-12-19,49.24
2003-12-18,48.75
2003-12-17,47.58
2003-12-16,49.5
2003-12-15,50.41
2003-12-12,50.99
2003-12-11,50.8
2003-12-10,49.2
2003-12-09,49.34
2003-12-08,51.08
2003-12-05,51.56
2003-12-04,51.8
2003-12-03,51.51
2003-12-02,53.93
2003-12-01,54.65
2003-11-28,53.97
2003-11-26,52.96
2003-11-25,52.47
2003-11-24,51.33
2003-11-21,48.58
2003-11-20,48.85
2003-11-19,49.53
2003-11-18,48.5
2003-11-17,50.36
2003-11-14,52.45
2003-11-13,54.8
2003-11-12,54.13
2003-11-11,52.23
2003-11-10,51.98
2003-11-07,54.31
2003-11-06,54.99
2003-11-05,56.74
2003-11-04,56.86
2003-11-03,56.74
2003-10-31,54.43
2003-10-30,55.83
2003-10-29,56.69
2003-10-28,56.73
2003-10-27,54.82
2003-10-24,54.51
2003-10-23,54.32
2003-10-22,54.03
2003-10-21,59.35
2003-10-20,59.59
2003-10-17,59.69
2003-10-16,59.91
2003-10-15,58.54
2003-10-14,59.91
2003-10-13,58.3
2003-10-10,58.06
2003-10-09,57.86
2003-10-08,55.7
2003-10-07,54.91
2003-10-06,54.15
2003-10-03,52.89
2003-10-02,50.09
2003-10-01,49.12
2003-09-30,48.43
2003-09-29,49.86
2003-09-26,48.56
2003-09-25,50.05
2003-09-24,49.61
2003-09-23,50.44
2003-09-22,47.47
2003-09-19,47.58
2003-09-18,47.89
2003-09-17,46.16
2003-09-16,46.24
2003-09-15,45.51
2003-09-12,45.68
2003-09-11,45.19
2003-09-10,46.22
2003-09-09,46.68
2003-09-08,47.28
2003-09-05,46.52
2003-09-04,47.29
2003-09-03,46.19
2003-09-02,47.33
2003-08-29,46.32
2003-08-28,45.94
2003-08-27,45.88
2003-08-26,45.93
2003-08-25,45.85
2003-08-22,45.22
2003-08-21,45.7
2003-08-20,43.76
2003-08-19,43.57
2003-08-18,43.02
2003-08-15,40.1
2003-08-14,40.3
2003-08-13,40.21
2003-08-12,39.85
2003-08-11,38.93
2003-08-08,39.15
2003-08-07,39.01
2003-08-06,38.94
2003-08-05,38.67
2003-08-04,39.65
2003-08-01,40.03
2003-07-31,41.64
2003-07-30,40.66
2003-07-29,41.39
2003-07-28,42.08
2003-07-25,41.6
2003-07-24,41.31
2003-07-23,40.11
2003-07-22,34.87
2003-07-21,35.33
2003-07-18,34.98
2003-07-17,36.32
2003-07-16,37.68
2003-07-15,38.43
2003-07-14,39.27
2003-07-11,37.65
2003-07-10,38.25
2003-07-09,40.5
2003-07-08,40.51
2003-07-07,39.05
2003-07-03,37.92
2003-07-02,37.85
2003-07-01,37.25
2003-06-30,36.32
2003-06-27,36.3
2003-06-26,36.72
2003-06-25,35.39
2003-06-24,35.4
2003-06-23,35.58
2003-06-20,35.04
2003-06-19,35.5
2003-06-18,35.85
2003-06-17,35.84
2003-06-16,35.84
2003-06-13,34.13
2003-06-12,35.2
2003-06-11,34.65
2003-06-10,34.07
2003-06-09,33.68
2003-06-06,33.35
2003-06-05,35.52
2003-06-04,35.39
2003-06-03,35.23
2003-06-02,35.4
2003-05-30,35.89
2003-05-29,35.55
2003-05-28,34.86
2003-05-27,34.85
2003-05-23,32.72
2003-05-22,33.0
2003-05-21,31.75
2003-05-20,31.48
2003-05-19,31.56
2003-05-16,33.05
2003-05-15,32.63
2003-05-14,32.6
2003-05-13,32.95
2003-05-12,31.7
2003-05-09,30.96
2003-05-08,30.45
2003-05-07,30.7
2003-05-06,30.88
2003-05-05,29.96
2003-05-02,29.43
2003-05-01,28.66
2003-04-30,28.69
2003-04-29,28.89
2003-04-28,29.11
2003-04-25,28.97
2003-04-24,25.12
2003-04-23,25.43
2003-04-22,25.58
2003-04-21,25.25
2003-04-17,24.99
2003-04-16,24.38
2003-04-15,25.13
2003-04-14,25.05
2003-04-11,25.75
2003-04-10,25.67
2003-04-09,25.06
2003-04-08,26.52
2003-04-07,26.82
2003-04-04,26.22
2003-04-03,26.65
2003-04-02,26.38
2003-04-01,25.54
2003-03-31,26.03
2003-03-28,27.18
2003-03-27,27.77
2003-03-26,27.76
2003-03-25,26.9
2003-03-24,26.23
2003-03-21,27.93
2003-03-20,27.45
2003-03-19,26.54
2003-03-18,26.78
2003-03-17,26.55
2003-03-14,24.71
2003-03-13,24.42
2003-03-12,23.36
2003-03-11,22.78
2003-03-10,22.88
2003-03-07,22.97
2003-03-06,22.69
2003-03-05,22.42
2003-03-04,22.27
2003-03-03,21.81
2003-02-28,22.01
2003-02-27,21.62
2003-02-26,21.64
2003-02-25,21.88
2003-02-24,21.78
2003-02-21,21.78
2003-02-20,21.36
2003-02-19,21.19
2003-02-18,21.39
2003-02-14,20.06
2003-02-13,20.06
2003-02-12,21.13
2003-02-11,20.78
2003-02-10,21.4
2003-02-07,21.44
2003-02-06,22.09
2003-02-05,22.17
2003-02-04,22.05
2003-02-03,22.16
2003-01-31,21.85
2003-01-30,21.82
2003-01-29,22.08
2003-01-28,21.62
2003-01-27,21.78
2003-01-24,22.11
2003-01-23,21.79
2003-01-22,21.17
2003-01-21,21.08
2003-01-17,21.4
2003-01-16,21.8
2003-01-15,22.27
2003-01-14,22.74
2003-01-13,22.04
2003-01-10,21.32
2003-01-09,21.45
2003-01-08,21.02
2003-01-07,21.55
2003-01-06,20.7
2003-01-03,20.52
2003-01-02,19.57
2002-12-31,18.89
2002-12-30,19.25
2002-12-27,18.86
2002-12-26,20.3
2002-12-24,21.88
2002-12-23,22.24
2002-12-20,21.93
2002-12-19,21.69
2002-12-18,22.1
2002-12-17,22.46
2002-12-16,22.51
2002-12-13,22.18
2002-12-12,22.3
2002-12-11,22.13
2002-12-10,21.86
2002-12-09,21.68
2002-12-06,22.61
2002-12-05,22.58
2002-12-04,23.39
2002-12-03,23.74
2002-12-02,24.11
2002-11-29,23.35
2002-11-27,24.08
2002-11-26,23.4
2002-11-25,24.25
2002-11-22,23.99
2002-11-21,23.4
2002-11-20,22.9
2002-11-19,21.29
2002-11-18,22.42
2002-11-15,22.21
2002-11-14,21.21
2002-11-13,20.41
2002-11-12,19.82
2002-11-11,19.0
2002-11-08,19.51
2002-11-07,19.12
2002-11-06,19.34
2002-11-05,18.72
2002-11-04,18.78
2002-11-01,19.8
2002-10-31,19.36
2002-10-30,19.08
2002-10-29,18.57
2002-10-28,18.59
2002-10-25,19.3
2002-10-24,19.86
2002-10-23,19.75
2002-10-22,19.38
2002-10-21,19.26
2002-10-18,19.04
2002-10-17,18.74
2002-10-16,19.49
2002-10-15,18.94
2002-10-14,19.2
2002-10-11,18.46
2002-10-10,17.96
2002-10-09,16.86
2002-10-08,16.94
2002-10-07,16.64
2002-10-04,16.55
2002-10-03,16.75
2002-10-02,17.01
2002-10-01,16.95
2002-09-30,15.93
2002-09-27,17.01
2002-09-26,17.15
2002-09-25,15.73
2002-09-24,15.93
2002-09-23,16.05
2002-09-20,15.86
2002-09-19,17.21
2002-09-18,17.73
2002-09-17,17.35
2002-09-16,16.71
2002-09-13,16.61
2002-09-12,16.75
2002-09-11,17.11
2002-09-10,17.13
2002-09-09,16.51
2002-09-06,15.31
2002-09-05,14.25
2002-09-04,14.83
2002-09-03,14.6
2002-08-30,14.94
2002-08-29,15.14
2002-08-28,14.57
2002-08-27,14.52
2002-08-26,14.93
2002-08-23,15.17
2002-08-22,15.73
2002-08-21,15.38
2002-08-20,15.98
2002-08-19,15.5
2002-08-16,14.9
2002-08-15,14.62
2002-08-14,13.91
2002-08-13,13.93
2002-08-12,14.46
2002-08-09,14.26
2002-08-08,13.9
2002-08-07,13.6
2002-08-06,13.74
2002-08-05,12.87
2002-08-02,13.84
2002-08-01,14.16
2002-07-31,14.45
2002-07-30,14.77
2002-07-29,14.33
2002-07-26,12.93
2002-07-25,12.49
2002-07-24,14.1
2002-07-23,14.55
2002-07-22,15.5
2002-07-19,15.29
2002-07-18,15.55
2002-07-17,16.16
2002-07-16,16.29
2002-07-15,15.94
2002-07-12,15.43
2002-07-11,15.55
2002-07-10,14.96
2002-07-09,15.6
2002-07-08,14.94
2002-07-05,15.21
2002-07-03,14.25
2002-07-02,13.32
2002-07-01,13.55
2002-06-28,16.25
2002-06-27,15.86
2002-06-26,15.85
2002-06-25,15.34
2002-06-24,17.51
2002-06-21,17.53
2002-06-20,17.55
2002-06-19,18.3
2002-06-18,18.78
2002-06-17,18.41
2002-06-14,16.82
2002-06-13,17.43
2002-06-12,17.08
2002-06-11,17.14
2002-06-10,17.3
2002-06-07,18.58
2002-06-06,18.17
2002-06-05,17.99
2002-06-04,17.97
2002-06-03,17.96
2002-05-31,18.23
2002-05-30,18.37
2002-05-29,18.91
2002-05-28,19.06
2002-05-24,19.47
2002-05-23,19.45
2002-05-22,18.75
2002-05-21,18.76
2002-05-20,19.39
2002-05-17,19.16
2002-05-16,19.61
2002-05-15,19.94
2002-05-14,18.81
2002-05-13,17.32
2002-05-10,16.94
2002-05-09,17.73
2002-05-08,17.32
2002-05-07,16.11
2002-05-06,16.12
2002-05-03,16.05
2002-05-02,16.32
2002-05-01,16.49
2002-04-30,16.69
2002-04-29,16.18
2002-04-26,16.91
2002-04-25,16.82
2002-04-24,16.79
2002-04-23,14.06
2002-04-22,14.31
2002-04-19,14.53
2002-04-18,14.26
2002-04-17,14.82
2002-04-16,14.01
2002-04-15,13.89
2002-04-12,13.31
2002-04-11,12.74
2002-04-10,13.48
2002-04-09,13.6
2002-04-08,13.95
2002-04-05,13.5
2002-04-04,13.54
2002-04-03,13.67
2002-04-02,14.25
2002-04-01,14.8
2002-03-28,14.3
2002-03-27,14.25
2002-03-26,14.83
2002-03-25,14.74
2002-03-22,15.53
2002-03-21,15.17
2002-03-20,14.5
2002-03-19,14.66
2002-03-18,15.01
2002-03-15,14.03
2002-03-14,14.48
2002-03-13,15.74
2002-03-12,16.31
2002-03-11,16.71
2002-03-08,16.35
2002-03-07,15.62
2002-03-06,16.33
2002-03-05,15.97
2002-03-04,16.48
2002-03-01,15.39
2002-02-28,14.1
2002-02-27,14.27
2002-02-26,14.4
2002-02-25,13.73
2002-02-22,13.07
2002-02-21,13.26
2002-02-20,12.96
2002-02-19,13.01
2002-02-15,13.41
2002-02-14,13.88
2002-02-13,13.29
2002-02-12,12.9
2002-02-11,13.3
2002-02-08,12.52
2002-02-07,11.24
2002-02-06,11.26
2002-02-05,11.5
2002-02-04,12.53
2002-01-31,14.19
2002-01-30,13.9
2002-01-29,14.22
2002-01-28,15.5
2002-01-25,14.44
2002-01-24,14.01
2002-01-23,12.47
2002-01-22,12.6
2002-01-18,10.16
2002-01-17,9.74
2002-01-16,9.13
2002-01-15,10.29
2002-01-14,10.11
2002-01-11,11.03
2002-01-10,11.04
2002-01-09,11.53
2002-01-08,11.85
2002-01-07,12.34
2002-01-04,12.25
2002-01-03,11.9
2002-01-02,10.96
2001-12-31,10.82
2001-12-28,10.9
2001-12-27,10.6
2001-12-26,11.1
2001-12-24,9.83
2001-12-21,10.0
2001-12-20,10.15
2001-12-19,10.71
2001-12-18,10.86
2001-12-17,10.81
2001-12-14,11.0
2001-12-13,10.89
2001-12-12,11.91
2001-12-11,12.24
2001-12-10,11.65
2001-12-07,11.71
2001-12-06,12.1
2001-12-05,11.76
2001-12-04,11.93
2001-12-03,10.49
2001-11-30,11.32
2001-11-29,11.15
2001-11-28,11.59
2001-11-27,11.48
2001-11-26,12.21
2001-11-23,9.08
2001-11-21,8.8
2001-11-20,8.6
2001-11-19,9.19
2001-11-16,8.95
2001-11-15,9.05
2001-11-14,9.49
2001-11-13,7.29
2001-11-12,7.05
2001-11-09,7.12
2001-11-08,6.97
2001-11-07,7.43
2001-11-06,7.05
2001-11-05,6.99
2001-11-02,6.71
2001-11-01,6.95
2001-10-31,6.98
2001-10-30,6.42
2001-10-29,7.05
2001-10-26,7.56
2001-10-25,7.77
2001-10-24,7.64
2001-10-23,9.55
2001-10-22,8.77
2001-10-19,8.01
2001-10-18,8.47
2001-10-17,8.92
2001-10-16,9.56
2001-10-15,8.88
2001-10-12,8.07
2001-10-11,7.85
2001-10-10,7.26
2001-10-09,6.91
2001-10-08,7.12
2001-10-05,7.2
2001-10-04,7.04
2001-10-03,6.76
2001-10-02,6.08
2001-10-01,6.01
2001-09-28,5.97
2001-09-27,6.2
2001-09-26,6.35
2001-09-25,7.09
2001-09-24,7.46
2001-09-21,7.48
2001-09-20,7.48
2001-09-19,7.31
2001-09-18,7.29
2001-09-17,7.49
2001-09-10,8.63
2001-09-07,8.51
2001-09-06,8.15
2001-09-05,7.65
2001-09-04,8.59
2001-08-31,8.94
2001-08-30,8.69
2001-08-29,9.19
2001-08-28,9.97
2001-08-27,10.13
2001-08-24,10.23
2001-08-23,9.63
2001-08-22,10.2
2001-08-21,9.89
2001-08-20,10.4
2001-08-17,9.99
2001-08-16,9.81
2001-08-15,10.08
2001-08-14,10.53
2001-08-13,10.12
2001-08-10,9.95
2001-08-09,10.46
2001-08-08,11.11
2001-08-07,11.6
2001-08-06,11.9
2001-08-03,12.15
2001-08-02,12.19
2001-08-01,12.5
2001-07-31,12.49
2001-07-30,12.55
2001-07-27,12.25
2001-07-26,12.33
2001-07-25,11.51
2001-07-24,12.06
2001-07-23,16.03
2001-07-20,16.98
2001-07-19,16.49
2001-07-18,15.96
2001-07-17,16.35
2001-07-16,16.01
2001-07-13,16.98
2001-07-12,16.49
2001-07-11,15.34
2001-07-10,15.61
2001-07-09,15.81
2001-07-06,15.27
2001-07-05,15.27
2001-07-03,14.13
2001-07-02,14.53
2001-06-29,14.15
2001-06-28,14.36
2001-06-27,14.04
2001-06-26,13.25
2001-06-25,12.81
2001-06-22,12.4
2001-06-21,13.08
2001-06-20,12.53
2001-06-19,11.36
2001-06-18,11.83
2001-06-15,12.49
2001-06-14,13.29
2001-06-13,14.12
2001-06-12,14.64
2001-06-11,14.86
2001-06-08,15.7
2001-06-07,16.13
2001-06-06,15.99
2001-06-05,16.44
2001-06-04,16.91
2001-06-01,16.95
2001-05-31,16.69
2001-05-30,15.66
2001-05-29,17.22
2001-05-25,17.09
2001-05-24,16.75
2001-05-23,15.6
2001-05-22,16.25
2001-05-21,16.38
2001-05-18,14.72
2001-05-17,14.78
2001-05-16,14.13
2001-05-15,13.54
2001-05-14,13.33
2001-05-11,14.68
2001-05-10,14.62
2001-05-09,15.01
2001-05-08,16.18
2001-05-07,16.92
2001-05-04,17.56
2001-05-03,16.75
2001-05-02,17.11
2001-05-01,16.89
2001-04-30,15.78
2001-04-27,15.27
2001-04-26,15.43
2001-04-25,16.09
2001-04-24,15.68
2001-04-23,16.2
2001-04-20,15.78
2001-04-19,15.99
2001-04-18,16.54
2001-04-17,14.74
2001-04-16,14.03
2001-04-12,14.67
2001-04-11,13.32
2001-04-10,12.01
2001-04-09,11.18
2001-04-06,8.37
2001-04-05,9.12
2001-04-04,8.4
2001-04-03,8.63
2001-04-02,9.1
2001-03-30,10.23
2001-03-29,10.0
2001-03-28,10.8
2001-03-27,11.64
2001-03-26,10.94
2001-03-23,10.19
2001-03-22,10.19
2001-03-21,10.0
2001-03-20,10.25
2001-03-19,10.5
2001-03-16,11.0
2001-03-15,10.88
2001-03-14,10.62
2001-03-13,11.0
2001-03-12,10.62
2001-03-09,12.25
2001-03-08,11.69
2001-03-07,12.25
2001-03-06,11.88
2001-03-05,12.62
2001-03-02,10.0
2001-03-01,10.44
2001-02-28,10.19
2001-02-27,11.75
2001-02-26,11.94
2001-02-23,11.81
2001-02-22,11.94
2001-02-21,11.94
2001-02-20,12.5
2001-02-16,13.69
2001-02-15,14.5
2001-02-14,14.44
2001-02-13,13.75
2001-02-12,14.5
2001-02-09,13.38
2001-02-08,14.38
2001-02-07,15.0
2001-02-06,15.81
2001-02-05,14.44
2001-02-02,14.38
2001-02-01,16.25
2001-01-31,17.31
2001-01-30,18.94
2001-01-29,20.12
2001-01-26,19.5
2001-01-25,19.0
2001-01-24,21.88
2001-01-23,18.95
2001-01-22,18.5
2001-01-19,19.94
2001-01-18,19.5
2001-01-17,18.38
2001-01-16,18.06
2001-01-12,17.69
2001-01-11,17.0
2001-01-10,16.5
2001-01-09,16.38
2001-01-08,14.94
2001-01-05,14.56
2001-01-04,15.5
2001-01-03,17.56
2001-01-02,13.88
2000-12-29,15.56
2000-12-28,17.38
2000-12-27,16.88
2000-12-26,16.94
2000-12-22,15.56
2000-12-21,15.19
2000-12-20,16.69
2000-12-19,18.25
2000-12-18,19.88
2000-12-15,22.88
2000-12-14,22.69
2000-12-13,23.75
2000-12-12,25.88
2000-12-11,25.31
2000-12-08,23.44
2000-12-07,21.38
2000-12-06,23.62
2000-12-05,25.38
2000-12-04,26.56
2000-12-01,24.62
2000-11-30,24.69
2000-11-29,26.94
2000-11-28,25.03
2000-11-27,28.0
2000-11-24,28.94
2000-11-22,25.19
2000-11-21,24.25
2000-11-20,25.81
2000-11-17,27.44
2000-11-16,27.81
2000-11-15,29.5
2000-11-14,28.94
2000-11-13,27.81
2000-11-10,30.06
2000-11-09,31.25
2000-11-08,33.88
2000-11-07,36.94
2000-11-06,36.56
2000-11-03,37.56
2000-11-02,39.75
2000-11-01,37.38
2000-10-31,36.62
2000-10-30,32.88
2000-10-27,35.62
2000-10-26,36.88
2000-10-25,31.88
2000-10-24,29.56
2000-10-23,30.0
2000-10-20,30.81
2000-10-19,27.75
2000-10-18,25.12
2000-10-17,21.94
2000-10-16,24.31
2000-10-13,28.44
2000-10-12,25.12
2000-10-11,27.81
2000-10-10,30.44
2000-10-09,30.06
2000-10-06,31.56
2000-10-05,33.56
2000-10-04,36.0
2000-10-03,35.06
2000-10-02,35.88
2000-09-29,38.44
2000-09-28,40.0
2000-09-27,37.88
2000-09-26,39.75
2000-09-25,40.38
2000-09-22,41.44
2000-09-21,40.06
2000-09-20,37.5
2000-09-19,40.75
2000-09-18,42.81
2000-09-15,43.62
2000-09-14,44.88
2000-09-13,42.44
2000-09-12,42.69
2000-09-11,42.38
2000-09-08,42.94
2000-09-07,43.5
2000-09-06,45.88
2000-09-05,45.69
2000-09-01,41.5
2000-08-31,41.5
2000-08-30,42.94
2000-08-25,39.94
2000-08-24,39.38
2000-08-23,38.81
2000-08-22,36.5
2000-08-21,37.5
2000-08-18,39.0
2000-08-17,38.25
2000-08-16,38.62
2000-08-15,37.56
2000-08-14,34.88
2000-08-11,33.69
2000-08-10,30.44
2000-08-09,30.88
2000-08-08,32.94
2000-08-07,33.81
2000-08-04,32.5
2000-08-03,31.5
2000-08-02,30.81
2000-08-01,30.25
2000-07-31,30.12
2000-07-28,30.0
2000-07-27,31.38
2000-07-26,36.06
2000-07-25,37.62
2000-07-24,38.75
2000-07-21,41.12
2000-07-19,40.88
2000-07-18,41.75
2000-07-17,41.12
2000-07-14,42.62
2000-07-13,35.0
2000-07-12,35.06
2000-07-11,33.12
2000-07-10,35.06
2000-07-07,36.12
2000-07-06,36.06
2000-07-05,36.5
2000-07-03,37.0
2000-06-30,36.31
2000-06-29,37.12
2000-06-28,37.88
2000-06-27,36.5
2000-06-26,33.94
2000-06-23,33.88
2000-06-22,42.0
2000-06-21,46.06
2000-06-20,46.12
2000-06-19,45.31
2000-06-16,46.0
2000-06-15,46.31
2000-06-14,46.44
2000-06-13,49.0
2000-06-12,48.44
2000-06-08,51.88
2000-06-07,51.81
2000-06-06,50.56
2000-06-05,54.5
2000-06-01,50.19
2000-05-31,48.31
2000-05-30,51.75
2000-05-26,46.5
2000-05-25,45.5
2000-05-24,48.56
2000-05-23,46.69
2000-05-22,51.88
2000-05-19,52.63
2000-05-18,55.37
2000-05-17,61.0
2000-05-16,59.06
2000-05-15,56.06
2000-05-12,53.75
2000-05-11,54.88
2000-05-10,53.31
2000-05-09,56.25
2000-05-08,56.02
2000-05-05,58.5
2000-05-04,55.06
2000-05-03,54.13
2000-05-02,56.12
2000-05-01,59.94
2000-04-28,55.19
2000-04-27,52.88
2000-04-26,53.5
2000-04-25,52.44
2000-04-24,49.81
2000-04-20,52.37
2000-04-19,53.44
2000-04-18,54.94
2000-04-17,47.06
2000-04-14,46.88
2000-04-13,48.0
2000-04-12,56.38
2000-04-11,63.38
2000-04-10,63.38
2000-04-07,67.56
2000-04-06,64.25
2000-04-05,62.19
2000-04-04,63.94
2000-04-03,63.56
2000-03-31,67.0
2000-03-30,66.5
2000-03-29,66.25
2000-03-28,70.12
2000-03-27,73.12
2000-03-24,72.69
2000-03-23,67.69
2000-03-22,70.69
2000-03-21,72.38
2000-03-20,64.19
2000-03-17,64.81
2000-03-16,66.25
2000-03-15,63.75
2000-03-14,65.62
2000-03-13,65.31
2000-03-10,66.88
2000-03-09,68.81
2000-03-08,63.62
2000-03-07,63.5
2000-03-06,63.94
2000-03-03,62.5
2000-03-02,62.56
2000-03-01,65.87
2000-02-29,68.87
2000-02-28,65.75
2000-02-25,69.13
2000-02-24,68.44
2000-02-22,63.56
2000-02-18,64.75
2000-02-17,69.0
2000-02-16,70.69
2000-02-15,73.81
2000-02-14,74.44
2000-02-11,76.19
2000-02-10,76.19
2000-02-09,80.25
2000-02-08,83.12
2000-02-07,75.0
2000-02-04,78.56
2000-02-03,84.19
2000-02-02,69.44
2000-02-01,67.44
2000-01-31,64.56
2000-01-28,61.69
2000-01-27,66.94
2000-01-26,64.81
2000-01-25,69.25
2000-01-24,70.12
2000-01-21,62.06
2000-01-20,64.75
2000-01-19,66.81
2000-01-18,64.12
2000-01-14,64.25
2000-01-13,65.94
2000-01-12,63.56
2000-01-11,66.75
2000-01-10,69.19
2000-01-07,69.56
2000-01-06,65.56
2000-01-05,69.75
2000-01-04,81.94
2000-01-03,89.38
1999-12-31,76.12
1999-12-30,79.06
1999-12-29,83.5
1999-12-28,82.31
1999-12-27,81.13
1999-12-23,90.0
1999-12-22,97.69
1999-12-21,99.88
1999-12-20,97.0
1999-12-17,94.06
1999-12-16,94.88
1999-12-14,95.62
1999-12-13,102.5
1999-12-10,106.69
1999-12-09,103.63
1999-12-08,88.56
1999-12-07,86.06
1999-12-06,87.75
1999-12-03,86.56
1999-12-02,89.06
1999-12-01,85.0
1999-11-30,85.06
1999-11-29,90.44
1999-11-26,93.13
1999-11-24,87.25
1999-11-23,81.75
1999-11-22,80.5
1999-11-19,77.94
1999-11-18,77.94
1999-11-17,76.5
1999-11-16,78.94
1999-11-15,73.5
1999-11-12,74.94
1999-11-11,73.0
1999-11-10,72.0
1999-11-09,70.81
1999-11-08,78.0
1999-11-05,64.94
1999-11-04,63.06
1999-11-03,65.81
1999-11-02,66.44
1999-11-01,69.13
1999-10-29,70.63
1999-10-28,71.0
1999-10-27,75.94
1999-10-26,81.25
1999-10-25,82.75
1999-10-22,78.62
1999-10-21,80.75
1999-10-20,80.5
1999-10-19,76.63
1999-10-18,74.06
1999-10-15,75.06
1999-10-14,79.59
1999-10-13,79.94
1999-10-12,84.94
1999-10-11,88.37
1999-10-08,89.25
1999-10-07,87.31
1999-10-06,82.44
1999-10-05,78.44
1999-10-04,77.06
1999-10-01,77.25
1999-09-30,79.94
1999-09-29,80.75
1999-09-28,65.87
1999-09-27,62.56
1999-09-24,65.0
1999-09-23,62.25
1999-09-22,66.0
1999-09-21,62.25
1999-09-20,62.75
1999-09-17,63.81
1999-09-16,65.25
1999-09-15,65.56
1999-09-14,66.0
1999-09-13,63.31
1999-09-10,66.5
1999-09-09,63.62
1999-09-08,61.44
1999-09-07,62.94
1999-09-03,62.44
1999-09-02,60.06
1999-09-01,119.06
1999-08-31,124.38
1999-08-30,119.25
1999-08-27,128.5
1999-08-26,128.56
1999-08-25,132.87
1999-08-24,120.06
1999-08-23,118.38
1999-08-20,113.44
1999-08-19,106.12
1999-08-18,113.13
1999-08-17,109.25
1999-08-16,98.31
1999-08-13,97.44
1999-08-12,91.75
1999-08-11,90.94
1999-08-10,91.0
1999-08-09,85.5
1999-08-06,89.56
1999-08-05,97.25
1999-08-04,88.44
1999-08-03,94.88
1999-08-02,94.0
1999-07-30,100.06
1999-07-29,101.56
1999-07-28,105.75
1999-07-27,101.0
1999-07-26,105.94
1999-07-23,114.56
1999-07-22,106.81
1999-07-21,125.44
1999-07-20,120.12
1999-07-19,131.69
1999-07-16,137.62
1999-07-15,139.56
1999-07-14,135.0
1999-07-13,126.12
1999-07-12,117.38
1999-07-09,125.5
1999-07-08,125.37
1999-07-07,121.88
1999-07-06,126.87
1999-07-02,124.06
1999-07-01,122.37
1999-06-30,125.13
1999-06-29,116.06
1999-06-28,110.69
1999-06-25,110.19
1999-06-24,113.62
1999-06-23,117.75
1999-06-22,117.5
1999-06-21,123.5
1999-06-18,111.31
1999-06-17,112.94
1999-06-16,111.69
1999-06-15,96.5
1999-06-14,92.0
1999-06-11,105.81
1999-06-10,115.94
1999-06-09,114.0
1999-06-08,111.56
1999-06-07,117.38
1999-06-04,108.44
1999-06-03,105.06
1999-06-02,112.12
1999-06-01,105.81
1999-05-28,118.75
1999-05-27,114.56
1999-05-26,120.94
1999-05-25,111.56
1999-05-24,117.5
1999-05-21,128.56
1999-05-20,130.81
1999-05-19,139.56
1999-05-18,132.63
1999-05-17,137.62
1999-05-14,132.38
1999-05-13,136.0
1999-05-12,142.94
1999-05-11,148.38
1999-05-10,146.88
1999-05-07,136.38
1999-05-06,137.37
1999-05-05,146.5
1999-05-04,143.0
1999-05-03,150.94
1999-04-30,172.06
1999-04-29,168.25
1999-04-28,193.5
1999-04-27,205.88
1999-04-26,207.19
1999-04-23,210.12
1999-04-22,190.06
1999-04-21,179.25
1999-04-20,172.0
1999-04-19,158.94
1999-04-16,190.0
1999-04-15,167.25
1999-04-14,168.0
1999-04-13,178.38
1999-04-12,184.44
1999-04-09,182.88
1999-04-08,179.0
1999-04-07,175.81
1999-04-06,182.88
1999-04-05,186.5
1999-04-01,171.0
1999-03-31,172.19
1999-03-30,164.69
1999-03-29,149.62
1999-03-26,139.06
1999-03-25,139.88
1999-03-24,123.69
1999-03-23,119.37
1999-03-22,132.0
1999-03-19,135.06
1999-03-18,138.44
1999-03-17,131.0
1999-03-16,133.81
1999-03-15,138.94
1999-03-12,133.31
1999-03-11,134.88
1999-03-10,137.13
1999-03-09,129.94
1999-03-08,122.19
1999-03-05,121.5
1999-03-04,120.12
1999-03-03,123.5
1999-03-02,121.31
1999-03-01,133.0
1999-02-26,128.13
1999-02-25,125.0
1999-02-24,110.94
1999-02-23,115.19
1999-02-22,106.5
1999-02-19,101.88
1999-02-18,89.5
1999-02-17,93.5
1999-02-16,98.62
1999-02-12,104.5
1999-02-11,109.88
1999-02-10,97.44
1999-02-09,100.0
1999-02-08,109.12
1999-02-05,115.88
1999-02-04,118.0
1999-02-03,125.75
1999-02-02,110.25
1999-02-01,115.88
1999-01-29,116.94
1999-01-28,122.88
1999-01-27,125.62
1999-01-26,115.09
1999-01-25,112.38
1999-01-22,123.0
1999-01-21,106.0
1999-01-20,113.0
1999-01-19,139.81
1999-01-15,140.37
1999-01-14,138.0
1999-01-13,148.0
1999-01-12,163.38
1999-01-11,184.62
1999-01-08,160.25
1999-01-07,158.88
1999-01-06,138.0
1999-01-05,124.5
1999-01-04,354.94
1998-12-31,321.25
1998-12-30,321.25
1998-12-29,332.31
1998-12-28,351.94
1998-12-24,324.81
1998-12-23,325.0
1998-12-22,322.38
1998-12-21,318.75
1998-12-18,286.69
1998-12-17,276.75
1998-12-16,289.0
1998-12-15,242.75
1998-12-14,222.25
1998-12-11,223.0
1998-12-10,213.12
1998-12-09,216.25
1998-12-08,204.06
1998-12-07,191.0
1998-12-04,188.5
1998-12-03,189.5
1998-12-02,199.5
1998-12-01,209.5
1998-11-30,192.0
1998-11-27,216.63
1998-11-25,210.31
